'state_territory','county_name','county_web_link','founded','named_for','seat','largest_city','total_population','density','congressional_district'
'washington','kitsap_county','http://www.kitsapgov.com','january 16 1857','chief kitsap','port orchard','bremerton','275611','644/sqmi (249/km2)','6th'
'washington','kittitas_county','http://www.co.kittitas.wa.us','november 24 1883','nan','ellensburg','ellensburg','44337','20/sqmi (8/km2)','8th'
'washington','klickitat_county','http://www.klickitatcounty.org','december 20 1859','klickitat tribe','goldendale','goldendale','22735','11.6/sqmi (4.5/km2)','3rd'
'washington','lewis_county','http://www.lewiscountywa.gov','december 19 1845','meriwether lewis','chehalis','centralia','82149','32.5/sqmi (12.5/km2)','3rd'
'washington','lincoln_county','http://www.co.lincoln.wa.us','november 24 1883','abraham lincoln','davenport','davenport','10876','4.4/sqmi (1.7/km2)','5th'
'washington','mason_county','https://www.masoncountywa.gov','march 13 1854','charles h. mason','shelton','shelton','65726','63/sqmi (24/km2)','nan'
'washington','okanogan_county','http://okanogancounty.org','february 1888','okanagan people','okanogan','omak','42104','7.8/sqmi (3.0/km2)','4th'
'washington','pacific_county','http://www.co.pacific.wa.us','february 4 1851','pacific ocean','south bend','raymond','23365','19/sqmi (7/km2)','3rd'
'washington','pend_oreille_county','http://www.pendoreilleco.org','march 1 1911',"pend d'oreilles people",'newport','newport','13401','9.3/sqmi (3.6/km2)','5th'
'washington','pierce_county','https://www.piercecountywa.gov/','december 22 1852','franklin pierce','tacoma','tacoma','921130','510/sqmi (200/km2)','nan'
'washington','san_juan_county','http://www.sanjuanco.com','october 31 1873','san juan islands','friday harbor','nan','17788','96/sqmi (37/km2)','2nd'
'washington','skagit_county','http://www.skagitcounty.net','november 28 1883','skagit tribes','mount vernon','mount vernon','129523','71/sqmi (27/km2)','nan'
'washington','skamania_county','http://www.skamaniacounty.org','march 9 1854','nan','stevenson','carson river valley','12036','7.15/sqmi (2.76/km2)','3rd'
'washington','snohomish_county','http://snohomishcountywa.gov','january 14 1861','the snohomish people','everett','everett','827957','384/sqmi (148/km2)','nan'
'washington','spokane_county','http://www.spokanecounty.org','january 29 1858 (created)january 19 1864 (annexed to stevens co.)october 30 1879 (separated from stevens co.)','spokane people','spokane','spokane','539339','275/sqmi (106/km2)','5th'
'washington','stevens_county','http://www.stevenscountywa.gov','january 20 1863','isaac stevens','colville','colville','46445','18/sqmi (7/km2)','5th'
'washington','thurston_county','http://www.co.thurston.wa.us','january 12 1852','samuel thurston','olympia','olympia','294793','368/sqmi (142/km2)','nan'
'washington','wahkiakum_county','http://www.co.wahkiakum.wa.us','april 24 1854','chief wahkiakum','cathlamet','nan','4422','15/sqmi (6/km2)','3rd'
'washington','walla_walla_county','http://www.co.walla-walla.wa.us','april 25 1854','walla walla people','walla walla','walla walla','62584','46/sqmi (17.8/km2)','nan'
'washington','whatcom_county','http://www.co.whatcom.wa.us','march 9 1854','chief whatcom','bellingham','bellingham','226847','103/sqmi (40/km2)','nan'
'washington','whitman_county','http://www.whitmancounty.org','november 29 1871','marcus whitman','colfax','pullman','47973','22/sqmi (8/km2)','5th'
'washington','yakima_county','http://www.yakimacounty.us','january 21 1865','yakama nation','yakima','yakima','256728','58/sqmi (22/km2)','4th'
'west_virginia','barbour_county','http://www.barbourcounty.wv.gov/','march 3 1843','philip p. barbour','philippi','philippi','15465','45.34/sqmi (17.51/km2)','1st'
'west_virginia','berkeley_county','http://www.berkeleywv.org/','may 15 1772','nan','martinsburg','martinsburg','122076','380.12/sqmi (146.77/km2)','2nd'
'west_virginia','boone_county','http://www.boonecountywv.org','march 11','daniel boone','madison','madison','21809','43.48/sqmi (16.79/km2)','3rd'
'west_virginia','braxton_county','http://www.braxtoncounty.wv.gov/pages/default.aspx','january 15 1836','carter braxton','sutton','nan','12447','24.37/sqmi (9.41/km2)','2nd'
'west_virginia','brooke_county','http://www.brookewv.org','november 30 1797','robert brooke','wellsburg','follansbee','22559','252.90/sqmi (97.65/km2)','1st'
'west_virginia','cabell_county','http://www.cabellcounty.org','january 2 1809','william h. cabell','huntington','huntington','96139','330/sqmi (130/km2)','3rd'
'west_virginia','calhoun_county','http://www.calhouncounty.wv.gov/','march 5 1856','john c. calhoun','grantsville','nan','7627','27/sqmi (10/km2)','2nd'
'west_virginia','clay_county','http://www.claycounty.wv.gov/','march 29 1858','henry clay','clay','nan','9386','27/sqmi (11/km2)','2nd'
'west_virginia','doddridge_county','http://www.doddridgecounty.wv.gov/','february 4 1845','philip doddridge','west union','nan','8202','26/sqmi (9.9/km2)','1st'
'west_virginia','fayette_county','http://www.fayettecounty.wv.gov/','february 28 1831','marquis de la fayette','fayetteville','oak hill','46039','69/sqmi (27/km2)','3rd'
'west_virginia','gilmer_county','http://www.gilmercounty.wv.gov','february 3 1845','thomas walker gilmer','glenville','nan','8693','26/sqmi (9.9/km2)','1st'
'west_virginia','grant_county','http://www.grantcountywv.org','february 14 1866','ulysses s. grant','petersburg','petersburg','11937','25/sqmi (9.6/km2)','1st'
'west_virginia','greenbrier_county','http://www.greenbriercounty.net','october 20 1778','nan','lewisburg','lewisburg','35480','35/sqmi (13/km2)','3rd'
'west_virginia','hampshire_county','http://www.hampshirecounty.wv.gov','december 13 1754','hampshire england','romney','romney','23964','37/sqmi (14/km2)','2nd'
'west_virginia','hancock_county','http://www.hancockcountywv.org','january 15 1848','john hancock','new cumberland','weirton','30676','350/sqmi (130/km2)','1st'
'west_virginia','hardy_county','http://www.hardycounty.com','october 17 1786','samuel hardy','moorefield','nan','14025','24/sqmi (9.3/km2)','2nd'
'west_virginia','harrison_county','http://www.harrisoncountywv.com','may 3 1784','benjamin harrison v','clarksburg','clarksburg','69099','170/sqmi (64/km2)','1st'
'west_virginia','jackson_county','http://www.jacksoncounty.wv.gov/','march 1 1831','andrew jackson','ripley','ravenswood','29211','62/sqmi (24/km2)','2nd'
'west_virginia','jefferson_county','http://www.jeffersoncountywv.org','nan','nan','nan','nan','nan','nan','nan'
'west_virginia','kanawha_county','http://www.kanawha.us','october 5 1789','kanawha river','charleston','charleston','193063','210/sqmi (82/km2)','2nd'
'west_virginia','lewis_county','http://www.lewiscounty.wv.gov','december 18 1816','nan','weston','weston','16372','42/sqmi (16/km2)','2nd'
'west_virginia','lincoln_county','http://www.lincolncountywv.org','february 23 1867','abraham lincoln','hamlin','nan','21720','49/sqmi (19/km2)','3rd'
'west_virginia','logan_county','http://www.logancounty.wv.gov','january 12 1824','chief logan','logan','logan','36743','81/sqmi (31/km2)','3rd'
'west_virginia','marion_county','http://www.marioncountywv.com','january 14 1842','francis marion','fairmont','fairmont','56418','180/sqmi (70/km2)','1st'
'west_virginia','marshall_county','http://www.marshallcountywv.org/','march 12 1835','nan','moundsville','moundsville','33107','110/sqmi (41/km2)','1st'
'west_virginia','mason_county','http://www.masoncounty.wv.gov','january 2 1804','nan','point pleasant','point pleasant','27324','61/sqmi (24/km2)','3rd'
'west_virginia','mcdowell_county','http://www.mcdowellcounty.wv.gov','february 28 1858','james mcdowell[1]','welch','welch','19111','36/sqmi (14/km2)','3rd'
'west_virginia','mercer_county','http://www.mercercounty.wv.gov/','march 17 1837','nan','princeton','nan','62264','150/sqmi (57/km2)','3rd'
'west_virginia','mineral_county','https://www.mineralwv.org/','february 1 1866','nan','keyser','keyser','28212','86/sqmi (33/km2)','1st'
'west_virginia','mingo_county','http://www.mingocountywv.com/','january 30 1895','mingo people','williamson','williamson','26839','63/sqmi (24/km2)','3rd'
'west_virginia','monongalia_county','http://www.co.monongalia.wv.us','october 9 1776','nan','morgantown','morgantown','105822','296/sqmi (114/km2)','1st'
'west_virginia','monroe_county','http://www.monroecountywv.net/','january 14 1799','james monroe','union','nan','12376','26.11/sqmi (10.08/km2)','3rd'
'west_virginia','morgan_county','http://www.morgancountywv.gov/','february 9 1820','daniel morgan','berkeley springs','nan','17541','76/sqmi (29/km2)','2nd'
'west_virginia','nicholas_county','http://www.nicholascountywv.org/','january 30 1818','wilson cary nicholas','summersville','summersville','26233','40/sqmi (15/km2)','3rd'
'west_virginia','ohio_county','http://www.ohiocountywv.gov','october 7 1776','ohio river','wheeling','wheeling','44443','410/sqmi (160/km2)','1st'
'west_virginia','pendleton_county','http://www.pendletoncounty.wv.gov/','may 1 1788','edmund pendleton','franklin','nan','7695','11/sqmi (4.3/km2)','2nd'
'west_virginia','pleasants_county','http://pleasantscountywv.org/','march 29 1851','james pleasants','st. marys','st. marys','7605','56/sqmi (22/km2)','1st'
'west_virginia','pocahontas_county','http://www.pocahontascounty.wv.gov','december 21 1821','pocahontas','marlinton','nan','8719','9.3/sqmi (3.6/km2)','3rd'
'west_virginia','preston_county','http://www.prestoncountywv.org/','january 19 1818','james patton preston','kingwood','kingwood','33520','51/sqmi (20/km2)','1st'
'west_virginia','putnam_county','http://www.putnamcounty.org/','march 11 1848','israel putnam','winfield','hurricane','55486','160/sqmi (61/km2)','2nd'
'west_virginia','raleigh_county','http://www.raleighcounty.com','january 23 1850','sir walter raleigh','beckley','beckley','78859','130/sqmi (50/km2)','3rd'
'west_virginia','randolph_county','http://elkinsrandolphwv.com','october 16 1787','edmund jennings randolph','elkins','elkins','27932','27/sqmi (10/km2)','2nd'
'west_virginia','ritchie_county','http://www.ritchiecounty.wv.gov/','february 18 1843','thomas ritchie','harrisville','nan','10449','23/sqmi (8.9/km2)','1st'
'west_virginia','roane_county','http://www.roanewv.com','march 11 1856','spencer roane','spencer','spencer','14926','31/sqmi (12/km2)','2nd'
'west_virginia','summers_county','http://summerscountywv.org/','february 27 1871','george w. summers','hinton','hinton','13927','38/sqmi (15/km2)','3rd'
'west_virginia','taylor_county','http://www.taylorcounty.wv.gov/','january 19 1844','john taylor of caroline','grafton','grafton','16895','96/sqmi (37/km2)','1st'
'west_virginia','tucker_county','http://www.tuckerwv.com','march 7 1856','henry st. george tucker sr.','parsons','parsons','7141','17/sqmi (6.5/km2)','1st'
'west_virginia','tyler_county','http://www.tylercountywv.com/','december 6 1814','john tyler sr.','middlebourne','paden city','9208','35/sqmi (14/km2)','1st'
'west_virginia','upshur_county','http://www.upshurcounty.org','march 26 1851','abel parker upshur','buckhannon','buckhannon','24254','68/sqmi (26/km2)','2nd'
'west_virginia','wayne_county','http://www.waynecountywv.org/','nan','nan','nan','nan','nan','nan','nan'
'west_virginia','webster_county','http://www.webstercounty.wv.gov/','january 10 1860','daniel webster','webster springs','nan','9154','16/sqmi (6.4/km2)','3rd'
'west_virginia','wetzel_county','http://www.wetzelcounty.wv.gov/','january 10 1846','lewis wetzel','new martinsville','new martinsville','16583','46/sqmi (18/km2)','1st'
'west_virginia','wirt_county','http://www.wirtcounty.wv.gov/','january 19 1848','william wirt','elizabeth','nan','5717','24/sqmi (9.4/km2)','2nd'
'west_virginia','wood_county','http://www.woodcountywv.com','december 21 1798','james wood','parkersburg','parkersburg','86956','230/sqmi (89/km2)','1st'
'west_virginia','wyoming_county','http://www.wyomingcounty.com/','january 26 1850','nan','pineville','mullens','21382','43/sqmi (16/km2)','3rd'
'wisconsin','adams_county','https://www.co.adams.wi.us/','1853','john adams or john quincy adams','friendship (village)','adams','20654','nan','3rd'
'wisconsin','ashland_county','http://www.co.ashland.wi.us/','march 27 1860',"henry clay's farm ashland",'ashland','ashland','16020','7.0/sqmi (2.7/km2)','7th'
'wisconsin','barron_county','http://www.barroncountywi.gov','1874','henry d. barron','barron','rice lake','46711','54.1/sqmi (20.9/km2)','7th'
'wisconsin','bayfield_county','http://www.bayfieldcounty.org','april 12 1850','henry bayfield','washburn','washburn','16220','7.9/sqmi (3.1/km2)','7th'
'wisconsin','brown_county','http://www.browncountywi.gov','1818','jacob brown','green bay','green bay','268740','440/sqmi (170/km2)','8th'
'wisconsin','buffalo_county','http://www.buffalocounty.com','1854','buffalo river','alma','mondovi','13587','19/sqmi (7.4/km2)','3rd'
'wisconsin','burnett_county','http://burnettcounty.com','1865','thomas p. burnett','siren[1]','nan','16526','19/sqmi (7.3/km2)','7th'
'wisconsin','calumet_county','http://www.co.calumet.wi.us/','1850','nan','chilton','chilton','48971','120/sqmi (48/km2)','8th'
'wisconsin','chippewa_county','http://www.co.chippewa.wi.us','1853','ojibwa','chippewa falls','chippewa falls','62415','60/sqmi (23/km2)','nan'
'wisconsin','clark_county','http://www.co.clark.wi.us/','1854','george rogers clark','neillsville','neillsville','34690','28/sqmi (11/km2)','7th'
'wisconsin','columbia_county','http://www.co.columbia.wi.us','1846','christopher columbus','portage','portage','56833','71/sqmi (28/km2)','6th'
'wisconsin','crawford_county','http://www.crawfordcountywi.org/','1818','william h. crawford','prairie du chien','prairie du chien','16155','27/sqmi (10/km2)','3rd'
'wisconsin','dane_county','http://www.countyofdane.com','1839','nathan dane','madison','madison','561504','450/sqmi (180/km2)','2nd'
'wisconsin','dodge_county','http://www.co.dodge.wi.gov','1844','henry dodge','juneau','beaver dam','88759','98/sqmi (38/km2)','nan'
'wisconsin','door_county','http://www.co.door.wi.gov','1851','porte des morts','sturgeon bay','sturgeon bay','30066','13/sqmi (4.9/km2)','8th'
'wisconsin','douglas_county','http://www.douglascountywi.org','february 8 1854','stephen a. douglas','superior','superior','44295','30/sqmi (12/km2)','7th'
'wisconsin','dunn_county','http://www.co.dunn.wi.us/','1857','charles dunn','menomonie','menomonie','43857','51/sqmi (20/km2)','3rd'
'wisconsin','eau_claire_county','http://www.co.eau-claire.wi.us/','1856[1]','eau claire river','eau claire','eau claire','98736','150/sqmi (59/km2)','3rd'
'wisconsin','florence_county','http://www.florencecountywi.com','1882','florence county south carolina','florence','nan','4558','9.2/sqmi (3.5/km2)','7th'
'wisconsin','fond_du_lac_county','nan','nan',"french term meaning 'farthest end of the lake'.[2]",'nan','fond du lac','101633','51/km2 (130/sqmi)','nan'
'wisconsin','forest_county','http://www.co.forest.wi.gov','1885','nan','crandon','crandon','9304','8.9/sqmi (3.4/km2)','7th'
'wisconsin','grant_county','http://www.co.grant.wi.gov/','1837','nan','lancaster','platteville','51208','43/sqmi (17/km2)','3rd'
'wisconsin','green_county','http://www.co.green.wi.gov','1837','nathanael greene','monroe','monroe','36842','63/sqmi (24/km2)','2nd'
